Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Deoxyadenosine	Metabolite	hmdb:HMDB0000101	""						chebi:17256	inchikey:OLXZPDWKRNYJJZ-RRKCRQDMSA-N	pubchem.compound:13730	chemspider:13135	hmdb:HMDB0000101	kegg.compound:C00559	
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	Metabolite	hmdb:HMDB0006273	""						chebi:28413	inchikey:XFVULMDJZXYMSG-ZIYNGMLESA-N	pubchem.compound:165388	chemspider:144983	hmdb:HMDB0006273	kegg.compound:C04751	
Urocanic acid	Metabolite	hmdb:HMDB0000301	""						chebi:30817	inchikey:LOIYMIARKYCTBW-OWOJBTEDSA-N	pubchem.compound:736715	chemspider:643824	hmdb:HMDB0000301	kegg.compound:C00785	
Histamine	Metabolite	hmdb:HMDB0000870	""						chebi:18295	inchikey:NTYJJOPFIAHURM-UHFFFAOYSA-N	pubchem.compound:774	chemspider:753	hmdb:HMDB0000870	kegg.compound:C00388	
1-Methylhistamine	Metabolite	hmdb:HMDB0000898	""						chebi:29009	inchikey:FHQDWPCFSJMNCT-UHFFFAOYSA-N	pubchem.compound:3614	chemspider:3488	hmdb:HMDB0000898	kegg.compound:C05127	
4-Imidazolone-5-propionic acid	Metabolite	hmdb:HMDB0001014	""						chebi:27384	inchikey:HEXMLHKQVUFYME-UHFFFAOYSA-N	pubchem.compound:128	chemspider:125	hmdb:HMDB0001014	kegg.compound:C03680	
Hydantoin-5-propionic acid	Metabolite	hmdb:HMDB0001212	""						chebi:28297	inchikey:VWFWNXQAMGDPGG-UHFFFAOYSA-N	pubchem.compound:782	chemspider:761	hmdb:HMDB0001212	kegg.compound:C05565	
Formiminoglutamic acid	Metabolite	hmdb:HMDB0000854	""						chebi:7274	inchikey:NRXIKWMTVXPVEF-BYPYZUCNSA-N	pubchem.compound:439233	chemspider:388370	hmdb:HMDB0000854	kegg.compound:C00439	
Carglumic acid	Metabolite	hmdb:HMDB0015673	""						chebi:71028	inchikey:LCQLHJZYVOQKHU-VKHMYHEASA-N	pubchem.compound:121396	chemspider:108351	hmdb:HMDB0015673	kegg.compound:C05829	
4-Hydroxyphenylpyruvic acid	Metabolite	hmdb:HMDB0000707	""						chebi:15999	inchikey:KKADPXVIOXHVKN-UHFFFAOYSA-N	pubchem.compound:979	chemspider:954	hmdb:HMDB0000707	kegg.compound:C01179	
L-Tyrosine	Metabolite	hmdb:HMDB0000158	""						chebi:17895	inchikey:OUYCCCASQSFEME-QMMMGPOBSA-N	pubchem.compound:6057	chemspider:5833	hmdb:HMDB0000158	kegg.compound:C00082	
Phenylpyruvic acid	Metabolite	hmdb:HMDB0000205	""						chebi:30851	inchikey:BTNMPGBKDVTSJY-UHFFFAOYSA-N	pubchem.compound:997	chemspider:972	hmdb:HMDB0000205	kegg.compound:C00166	
L-Phenylalanine	Metabolite	hmdb:HMDB0000159	""						chebi:17295	inchikey:COLNVLDHVKWLRT-QMMMGPOBSA-N	pubchem.compound:6140	chemspider:5910	hmdb:HMDB0000159	kegg.compound:C00079	
Homogentisic acid	Metabolite	hmdb:HMDB0000130	""						chebi:44747	inchikey:IGMNYECMUMZDDF-UHFFFAOYSA-N	pubchem.compound:780	chemspider:759	hmdb:HMDB0000130	kegg.compound:C00544	
Maleylacetoacetic acid	Metabolite	hmdb:HMDB0002052	""						chebi:47904	inchikey:GACSIVHAIFQKTC-UPHRSURJSA-N	pubchem.compound:5280393	chemspider:4444078	hmdb:HMDB0002052	kegg.compound:C01036	
4-Fumarylacetoacetic acid	Metabolite	hmdb:HMDB0001268	""						chebi:30907	inchikey:GACSIVHAIFQKTC-OWOJBTEDSA-N	pubchem.compound:5280398	chemspider:4444081	hmdb:HMDB0001268	kegg.compound:C01061	
Acetoacetic acid	Metabolite	hmdb:HMDB0000060	""						chebi:15344	inchikey:WDJHALXBUFZDSR-UHFFFAOYSA-N	pubchem.compound:96	chemspider:94	hmdb:HMDB0000060	kegg.compound:C00164	
3,5-Diiodo-L-tyrosine	Metabolite	hmdb:HMDB0003474	""						chebi:15768	inchikey:NYPYHUZRZVSYKL-ZETCQYMHSA-N	pubchem.compound:9305	chemspider:8946	hmdb:HMDB0003474	kegg.compound:C01060	
Iodotyrosine	Metabolite	hmdb:HMDB0000021	""						chebi:27847	inchikey:UQTZMGFTRHFAAM-ZETCQYMHSA-N	pubchem.compound:439744	chemspider:388804	hmdb:HMDB0000021	kegg.compound:C02515	
Liothyronine	Metabolite	hmdb:HMDB0000265	""						chebi:18258	inchikey:AUYYCJSJGJYCDS-LBPRGKRZSA-N	pubchem.compound:5920		hmdb:HMDB0000265	kegg.compound:C02465	
Thyroxine	Metabolite	hmdb:HMDB0000248	""						chebi:18332	inchikey:XUIIKFGFIJCVMT-LBPRGKRZSA-N		chemspider:5614	hmdb:HMDB0000248	kegg.compound:C01829	
L-Dopa	Metabolite	hmdb:HMDB0000181	""						chebi:15765	inchikey:WTDRDQBEARUVNC-LURJTMIESA-N	pubchem.compound:6047	chemspider:5824	hmdb:HMDB0000181	kegg.compound:C00355	
Dopamine	Metabolite	hmdb:HMDB0000073	""						chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N	pubchem.compound:681	chemspider:661	hmdb:HMDB0000073	kegg.compound:C03758	
Norepinephrine	Metabolite	hmdb:HMDB0000216	""						chebi:18357	inchikey:SFLSHLFXELFNJZ-QMMMGPOBSA-N	pubchem.compound:439260	chemspider:388394	hmdb:HMDB0000216	kegg.compound:C00547	
Epinephrine	Metabolite	hmdb:HMDB0000068	""						chebi:28918	inchikey:UCTWMZQNUQWSLP-VIFPVBQESA-N	pubchem.compound:5816	chemspider:5611	hmdb:HMDB0000068	kegg.compound:C00788	
Vanillylmandelic acid	Metabolite	hmdb:HMDB0000291	""						chebi:1127735	inchikey:CGQCWMIAEPEHNQ-QMMMGPOBSA-N	pubchem.compound:736172	chemspider:643307	hmdb:HMDB0000291	kegg.compound:C05584	
Dopaquinone	Metabolite	hmdb:HMDB0001229	""						chebi:16852	inchikey:AHMIDUVKSGCHAU-LURJTMIESA-N	pubchem.compound:439316	chemspider:388447	hmdb:HMDB0001229	kegg.compound:C00822	
Melanin	Metabolite	hmdb:HMDB0004068	""						chebi:89634	inchikey:XUMBMVFBXHLACL-UHFFFAOYSA-N	pubchem.compound:6325610	chemspider:4884931	hmdb:HMDB0004068	kegg.compound:C05606	
L-Tryptophan	Metabolite	hmdb:HMDB0000929	""						chebi:16828	inchikey:QIVBCDIJIAJPQS-VIFPVBQESA-N	pubchem.compound:6305	chemspider:6066	hmdb:HMDB0000929	kegg.compound:C00078	
5-Hydroxy-L-tryptophan	Metabolite	hmdb:HMDB0000472	""						chebi:17780	inchikey:LDCYZAJDBXYCGN-VIFPVBQESA-N	pubchem.compound:439280	chemspider:388413	hmdb:HMDB0000472	kegg.compound:C00643	
Serotonin	Metabolite	hmdb:HMDB0000259	""						chebi:28790	inchikey:QZAYGJVTTNCVMB-UHFFFAOYSA-N	pubchem.compound:5202	chemspider:5013	hmdb:HMDB0000259	kegg.compound:C00780	
5-Hydroxyindoleacetaldehyde	Metabolite	hmdb:HMDB0004073	""						chebi:50157	inchikey:OBFAPCIUSYHFIE-UHFFFAOYSA-N	pubchem.compound:74688	chemspider:67261	hmdb:HMDB0004073	kegg.compound:C05634	
5-Hydroxyindoleacetic acid	Metabolite	hmdb:HMDB0000763	""						chebi:27823	inchikey:DUUGKQCEGZLZNO-UHFFFAOYSA-N	pubchem.compound:1826	chemspider:1760	hmdb:HMDB0000763	kegg.compound:C05635	
Indoleacetic acid	Metabolite	hmdb:HMDB0000197	""						chebi:16411	inchikey:SEOVTRFCIGRIMH-UHFFFAOYSA-N	pubchem.compound:802	chemspider:780	hmdb:HMDB0000197	kegg.compound:C00954	
Indoleacetaldehyde	Metabolite	hmdb:HMDB0001190	""						chebi:18086	inchikey:WHOOUMGHGSPMGR-UHFFFAOYSA-N	pubchem.compound:800	chemspider:778	hmdb:HMDB0001190	kegg.compound:C00637	
Tryptamine	Metabolite	hmdb:HMDB0000303	""						chebi:16765	inchikey:APJYDQYYACXCRM-UHFFFAOYSA-N	pubchem.compound:1150	chemspider:1118	hmdb:HMDB0000303	kegg.compound:C00398	
N'-Formylkynurenine	Metabolite	hmdb:HMDB0001200	""						chebi:18377	inchikey:BYHJHXPTQMMKCA-UHFFFAOYSA-N	pubchem.compound:910	chemspider:886	hmdb:HMDB0001200	kegg.compound:C02406	
Oxoadipic acid	Metabolite	hmdb:HMDB0000225	""						chebi:15753	inchikey:FGSBNBBHOZHUBO-UHFFFAOYSA-N	pubchem.compound:71	chemspider:70	hmdb:HMDB0000225	kegg.compound:C00322	
L-Kynurenine	Metabolite	hmdb:HMDB0000684	""						chebi:16946	inchikey:YGPSJZOEDVAXAB-QMMMGPOBSA-N	pubchem.compound:161166	chemspider:141580	hmdb:HMDB0000684	kegg.compound:C00328	
L-3-Hydroxykynurenine	Metabolite	hmdb:HMDB0011631	""						chebi:17380	inchikey:VCKPUUFAIGNJHC-LURJTMIESA-N	pubchem.compound:11811	chemspider:11318	hmdb:HMDB0011631	kegg.compound:C03227	
3-Hydroxyanthranilic acid	Metabolite	hmdb:HMDB0001476	""						chebi:15793	inchikey:WJXSWCUQABXPFS-UHFFFAOYSA-N	pubchem.compound:86	chemspider:84	hmdb:HMDB0001476	kegg.compound:C00632	
Xanthurenic acid	Metabolite	hmdb:HMDB0000881	""						chebi:10072	inchikey:FBZONXHGGPHHIY-UHFFFAOYSA-N	pubchem.compound:5699	chemspider:5497	hmdb:HMDB0000881	kegg.compound:C02470	
Kynurenic acid	Metabolite	hmdb:HMDB0000715	""						chebi:18344	inchikey:HCZHHEIFKROPDY-UHFFFAOYSA-N	pubchem.compound:3845	chemspider:3712	hmdb:HMDB0000715	kegg.compound:C01717	
2-Aminobenzoic acid	Metabolite	hmdb:HMDB0001123	""						chebi:30754	inchikey:RWZYAGGXGHYGMB-UHFFFAOYSA-N	pubchem.compound:227	chemspider:222	hmdb:HMDB0001123	kegg.compound:C00108	
2-Amino-3-carboxymuconic acid semialdehyde	Metabolite	hmdb:HMDB0001330	""						chebi:995	inchikey:KACPVQQHDVBVFC-OIFXTYEKSA-N	pubchem.compound:5280673	chemspider:4444266	hmdb:HMDB0001330	kegg.compound:C04409	
Quinolinic acid	Metabolite	hmdb:HMDB0000232	""						chebi:16675	inchikey:GJAWHXHKYYXBSV-UHFFFAOYSA-N	pubchem.compound:1066	chemspider:144985	hmdb:HMDB0000232	kegg.compound:C03722	
2-Aminomuconic acid semialdehyde	Metabolite	hmdb:HMDB0001280	""						chebi:15745	inchikey:QCGTZPZKJPTAEP-REDYYMJGSA-N	pubchem.compound:5280625	chemspider:4444230	hmdb:HMDB0001280	kegg.compound:C03824	
Picolinic acid	Metabolite	hmdb:HMDB0002243	""						chebi:28747	inchikey:SIOXPEMLGUPBBT-UHFFFAOYSA-N	pubchem.compound:1018	chemspider:993	hmdb:HMDB0002243	kegg.compound:C10164	
2-Aminomuconic acid	Metabolite	hmdb:HMDB0001241	""						chebi:15745	inchikey:ZRHONLCTYUYMIQ-HSFFGMMNSA-N	pubchem.compound:5280499	chemspider:4444139	hmdb:HMDB0001241	kegg.compound:C02220	
Aminoadipic acid	Metabolite	hmdb:HMDB0000510	""						chebi:37023	inchikey:OYIFNHCXNCRBQI-BYPYZUCNSA-N	pubchem.compound:92136	chemspider:83182	hmdb:HMDB0000510	kegg.compound:C00956	
Saccharopine	Metabolite	hmdb:HMDB0000279	""						chebi:16927	inchikey:ZDGJAHTZVHVLOT-YUMQZZPRSA-N	pubchem.compound:160556	chemspider:141086	hmdb:HMDB0000279	kegg.compound:C00449	
L-Lysine	Metabolite	hmdb:HMDB0000182	""						chebi:18019	inchikey:KDXKERNSBIXSRK-YFKPBYRVSA-N	pubchem.compound:5962	chemspider:5747	hmdb:HMDB0000182	kegg.compound:C00047	
N6-Acetyl-L-lysine	Metabolite	hmdb:HMDB0000206	""						chebi:17752	inchikey:DTERQYGMUDWYAZ-ZETCQYMHSA-N	pubchem.compound:92832	chemspider:83801	hmdb:HMDB0000206	kegg.compound:C02727	
2-Keto-6-aminocaproate	Metabolite	hmdb:HMDB0012151	""						chebi:17534	inchikey:GWENQMVPLJAMAE-UHFFFAOYSA-N	pubchem.compound:439954	chemspider:388981	hmdb:HMDB0012151	kegg.compound:C03239	
2-Keto-6-acetamidocaproate	Metabolite	hmdb:HMDB0012150	""						chebi:28376	inchikey:NGCXIFFZXAZRAF-UHFFFAOYSA-N	pubchem.compound:194080	chemspider:168403	hmdb:HMDB0012150	kegg.compound:C05548	
D-1-Piperideine-2-carboxylic acid	Metabolite	hmdb:HMDB0001084	""						chebi:30912	inchikey:GEJXSVNGWOSZPC-UHFFFAOYSA-N	pubchem.compound:1194	chemspider:1157	hmdb:HMDB0001084	kegg.compound:C04092	
L-Pipecolic acid	Metabolite	hmdb:HMDB0000716	""						chebi:30913	inchikey:HXEACLLIILLPRG-YFKPBYRVSA-N	pubchem.compound:439227	chemspider:388365	hmdb:HMDB0000716	kegg.compound:C00408	
Glutaric acid	Metabolite	hmdb:HMDB0000661	""						chebi:17859	inchikey:JFCQEDHGNNZCLN-UHFFFAOYSA-N	pubchem.compound:743	chemspider:723	hmdb:HMDB0000661	kegg.compound:C00489	
Glutaconyl-CoA	Metabolite	hmdb:HMDB0001290	""						chebi:15497	inchikey:URTLOTISFJPPOU-DEGQQWIJSA-N	pubchem.compound:9543050	chemspider:7822023	hmdb:HMDB0001290	kegg.compound:C02411	
Crotonoyl-CoA	Metabolite	hmdb:HMDB0002009	""						chebi:15473	inchikey:KFWWCMJSYSSPSK-PAXLJYGASA-N	pubchem.compound:5497143	chemspider:4593713	hmdb:HMDB0002009	kegg.compound:C00877	
Allysine	Metabolite	hmdb:HMDB0001263	""						chebi:17917	inchikey:GFXYTQPNNXGICT-YFKPBYRVSA-N	pubchem.compound:160603	chemspider:141126	hmdb:HMDB0001263	kegg.compound:C04076	
5-Hydroxylysine	Metabolite	hmdb:HMDB0000450	""						chebi:18040	inchikey:YSMODUONRAFBET-UHNVWZDZSA-N	pubchem.compound:3032849	chemspider:2297721	hmdb:HMDB0000450	kegg.compound:C16741	
Galactosylhydroxylysine	Metabolite	hmdb:HMDB0000600	""						chebi:165859	inchikey:RCPOVANIIKXVTB-YPPRVYOWSA-N	pubchem.compound:22833535	chemspider:17215976	hmdb:HMDB0000600	kegg.compound:C05547	
Hydroxymethylbilane	Metabolite	hmdb:HMDB0001137	""						chebi:16645	inchikey:WDFJYRZCZIUBPR-UHFFFAOYSA-N	pubchem.compound:788	chemspider:767	hmdb:HMDB0001137	kegg.compound:C01024	
Uroporphyrinogen I	Metabolite	hmdb:HMDB0002211	""						chebi:28766	inchikey:QTTNOSKSLATGQB-UHFFFAOYSA-N	pubchem.compound:440775	chemspider:389644	hmdb:HMDB0002211	kegg.compound:C05766	
Uroporphyrinogen III	Metabolite	hmdb:HMDB0001086	""						chebi:15437	inchikey:HUHWZXWWOFSFKF-UHFFFAOYSA-N	pubchem.compound:1179	chemspider:1146	hmdb:HMDB0001086	kegg.compound:C01051	
Uroporphyrin III	Metabolite	hmdb:HMDB0000916	""						chebi:15436	inchikey:VZVFNUAIRVUCEW-UJJXFSCMSA-N		chemspider:16736727	hmdb:HMDB0000916	kegg.compound:C02469	
Coproporphyrinogen III	Metabolite	hmdb:HMDB0001261	""						chebi:15439	inchikey:NIUVHXTXUXOFEB-UHFFFAOYSA-N	pubchem.compound:321	chemspider:315	hmdb:HMDB0001261	kegg.compound:C03263	
Coproporphyrin III	Metabolite	hmdb:HMDB0000570	""						chebi:27609	inchikey:JWFCYWSMNRLXLX-UJJXFSCMSA-N		chemspider:16736509	hmdb:HMDB0000570	kegg.compound:C05770	
Protoporphyrinogen IX	Metabolite	hmdb:HMDB0001097	""						chebi:15435	inchikey:UHSGPDMIQQYNAX-UHFFFAOYSA-N	pubchem.compound:121893	chemspider:108741	hmdb:HMDB0001097	kegg.compound:C01079	
Coproporphyrinogen I	Metabolite	hmdb:HMDB0002158	""						chebi:28607	inchikey:WIUGGJKHYQIGNH-UHFFFAOYSA-N	pubchem.compound:440776	chemspider:389645	hmdb:HMDB0002158	kegg.compound:C05768	
Coproporphyrin I	Metabolite	hmdb:HMDB0000643	""						chebi:28421	inchikey:VORBHEGMEBOMMB-JRHDEHKPSA-N		chemspider:16736701	hmdb:HMDB0000643	kegg.compound:C05769	
Uroporphyrin I	Metabolite	hmdb:HMDB0000936	""						chebi:27484	inchikey:DAFUFNRZWDWXJP-JRHDEHKPSA-N		chemspider:16736725	hmdb:HMDB0000936	kegg.compound:C05767	
Protoporphyrin IX	Metabolite	hmdb:HMDB0000241	""						chebi:15430	inchikey:KSFOVUSSGSKXFI-UJJXFSCMSA-N		chemspider:10469486	hmdb:HMDB0000241	kegg.compound:C02191	
Heme	Metabolite	hmdb:HMDB0003178	""						chebi:17627	inchikey:KABFMIBPWCXCRK-RGGAHWMASA-L			hmdb:HMDB0003178	kegg.compound:C00032	
Adenosine phosphosulfate	Metabolite	hmdb:HMDB0001003	""						chebi:17709	inchikey:IRLPACMLTUPBCL-KQYNXXCUSA-N	pubchem.compound:10238	chemspider:9821	hmdb:HMDB0001003	kegg.compound:C00224	
D-Lactic acid	Metabolite	hmdb:HMDB0001311	""						chebi:42111	inchikey:JVTAAEKCZFNVCJ-UWTATZPHSA-N	pubchem.compound:61503	chemspider:55423	hmdb:HMDB0001311	kegg.compound:C00256	
L-Threonine	Metabolite	hmdb:HMDB0000167	""						chebi:16857	inchikey:AYFVYJQAPQTCCC-GBXIJSLDSA-N	pubchem.compound:6288	chemspider:6051	hmdb:HMDB0000167	kegg.compound:C00188	
Acetaldehyde	Metabolite	hmdb:HMDB0000990	""						chebi:15343	inchikey:IKHGUXGNUITLKF-UHFFFAOYSA-N	pubchem.compound:177	chemspider:172	hmdb:HMDB0000990	kegg.compound:C00084	
2-Ketobutyric acid	Metabolite	hmdb:HMDB0000005	""						chebi:30831	inchikey:TYEYBOSBBBHJIV-UHFFFAOYSA-N	pubchem.compound:58	chemspider:57	hmdb:HMDB0000005	kegg.compound:C00109	
2-Hydroxybutyric acid	Metabolite	hmdb:HMDB0000008	""						chebi:50613	inchikey:AFENDNXGAFYKQO-VKHMYHEASA-N	pubchem.compound:440864	chemspider:389701	hmdb:HMDB0000008	kegg.compound:C05984	
L-Homoserine	Metabolite	hmdb:HMDB0000719	""						chebi:15699	inchikey:UKAUYVFTDYCKQA-VKHMYHEASA-N	pubchem.compound:12647	chemspider:12126	hmdb:HMDB0000719	kegg.compound:C00263	
N-acetyl-S-(3-oxo-3-carboxy-n-propyl)cysteine	Metabolite	hmdb:HMDB0002194	""							inchikey:AHFWWWFNCBRMIV-LURJTMIESA-N	pubchem.compound:20849151	chemspider:13628313	hmdb:HMDB0002194		
Homocysteine	Metabolite	hmdb:HMDB0000742	""						chebi:17588	inchikey:FFFHZYDWPBMWHY-VKHMYHEASA-N	pubchem.compound:91552	chemspider:82666	hmdb:HMDB0000742	kegg.compound:C00155	
S-Adenosylhomocysteine	Metabolite	hmdb:HMDB0000939	""						chebi:16680	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N	pubchem.compound:439155	chemspider:388301	hmdb:HMDB0000939	kegg.compound:C00021	
S-Adenosylmethionine	Metabolite	hmdb:HMDB0001185	""						chebi:15414	inchikey:MEFKEPWMEQBLKI-AIRLBKTGSA-O	pubchem.compound:34756	chemspider:21169292	hmdb:HMDB0001185	kegg.compound:C00019	
L-Methionine	Metabolite	hmdb:HMDB0000696	""						chebi:16643	inchikey:FFEARJCKVFRZRR-BYPYZUCNSA-N	pubchem.compound:6137	chemspider:5907	hmdb:HMDB0000696	kegg.compound:C00073	
Methionine sulfoxide	Metabolite	hmdb:HMDB0002005	""						chebi:17016	inchikey:QEFRNWWLZKMPFJ-YGVKFDHGSA-N	pubchem.compound:158980	chemspider:139840	hmdb:HMDB0002005	kegg.compound:C02989	
3-Mercaptopyruvic acid	Metabolite	hmdb:HMDB0001368	""						chebi:16208	inchikey:OJOLFAIGOXZBCI-UHFFFAOYSA-N	pubchem.compound:98	chemspider:96	hmdb:HMDB0001368	kegg.compound:C00957	
L-Cystine	Metabolite	hmdb:HMDB0000192	""						chebi:16283	inchikey:LEVWYRKDKASIDU-IMJSIDKUSA-N	pubchem.compound:67678	chemspider:60997	hmdb:HMDB0000192	kegg.compound:C00491	
Thiocysteine	Metabolite	hmdb:HMDB0003585	""						chebi:28839	inchikey:XBKONSCREBSMCS-UWTATZPHSA-N	pubchem.compound:439614		hmdb:HMDB0003585	kegg.compound:C01962	
3-Sulfinoalanine	Metabolite	hmdb:HMDB0000996	""						chebi:16345	inchikey:ADVPTQAUNPRNPO-REOHCLBHSA-N	pubchem.compound:1549098	chemspider:1266065	hmdb:HMDB0000996	kegg.compound:C00606	
Hypotaurine	Metabolite	hmdb:HMDB0000965	""						chebi:16668	inchikey:VVIUBCNYACGLLV-UHFFFAOYSA-N	pubchem.compound:107812	chemspider:96959	hmdb:HMDB0000965	kegg.compound:C00519	
Cysteic acid	Metabolite	hmdb:HMDB0002757	""						chebi:21260	inchikey:XVOYSCVBGLVSOL-UHFFFAOYSA-N	pubchem.compound:25701	chemspider:23942	hmdb:HMDB0002757	kegg.compound:C00506	
Taurine	Metabolite	hmdb:HMDB0000251	""						chebi:15891	inchikey:XOAAWQZATWQOTB-UHFFFAOYSA-N	pubchem.compound:1123	chemspider:1091	hmdb:HMDB0000251	kegg.compound:C00245	
3-Sulfinylpyruvic acid	Metabolite	hmdb:HMDB0001405	""						chebi:1665	inchikey:JXYLQEMXCAAMOL-UHFFFAOYSA-N	pubchem.compound:110	chemspider:108	hmdb:HMDB0001405	kegg.compound:C05527	
Sulfite	Metabolite	hmdb:HMDB0000240	""						chebi:48854	inchikey:LSNNMFCWUKXFEE-UHFFFAOYSA-N	pubchem.compound:1100	chemspider:1069	hmdb:HMDB0000240	kegg.compound:C00094	
Sulfate	Metabolite	hmdb:HMDB0001448	""						chebi:26836	inchikey:QAOWNCQODCNURD-UHFFFAOYSA-N	pubchem.compound:1117	chemspider:1086	hmdb:HMDB0001448	kegg.compound:C00059	
Phosphoadenosine phosphosulfate	Metabolite	hmdb:HMDB0001134	""						chebi:17980	inchikey:GACDQMDRPRGCTN-KQYNXXCUSA-N	pubchem.compound:10214	chemspider:9799	hmdb:HMDB0001134	kegg.compound:C00053	
L-Serine	Metabolite	hmdb:HMDB0000187	""						chebi:17115	inchikey:MTCFGRXMJLQNBG-REOHCLBHSA-N	pubchem.compound:5951	chemspider:5736	hmdb:HMDB0000187	kegg.compound:C00065	
O-Acetylserine	Metabolite	hmdb:HMDB0003011	""						chebi:17981	inchikey:VZXPDPZARILFQX-BYPYZUCNSA-N	pubchem.compound:99478	chemspider:89874	hmdb:HMDB0003011	kegg.compound:C00979	
R-Methylmalonyl-CoA	Metabolite	hmdb:HMDB0002255	""							inchikey:MZFOKIKEPGUZEN-YLYUOEEYSA-N	pubchem.compound:22833590	chemspider:17216177	hmdb:HMDB0002255		
S-Methylmalonyl-CoA	Metabolite	hmdb:HMDB0002310	""							inchikey:MZFOKIKEPGUZEN-JDVCRUKVSA-N	pubchem.compound:21252287	chemspider:13628334	hmdb:HMDB0002310	kegg.compound:C00683	
Propionyl-CoA	Metabolite	hmdb:HMDB0001275	""						chebi:15539	inchikey:QAQREVBBADEHPA-IEXPHMLFSA-N	pubchem.compound:92753	chemspider:83731	hmdb:HMDB0001275	kegg.compound:C00100	
Propinol adenylate	Metabolite	hmdb:HMDB0006806	""						chebi:62415	inchikey:ZGNGGJLVZZHLQM-ZRFIDHNTSA-N	pubchem.compound:440863	chemspider:389700	hmdb:HMDB0006806	kegg.compound:C05983	
Propionic acid	Metabolite	hmdb:HMDB0000237	""						chebi:30768	inchikey:XBDQKXXYIPTUBI-UHFFFAOYSA-N	pubchem.compound:1032	chemspider:1005	hmdb:HMDB0000237	kegg.compound:C00163	
Acrylyl-CoA	Metabolite	hmdb:HMDB0002307	""						chebi:15513	inchikey:POODSGUMUCVRTR-IEXPHMLFSA-N	pubchem.compound:9543026	chemspider:7821999	hmdb:HMDB0002307	kegg.compound:C00894	
3-Hydroxypropionyl-CoA	Metabolite	hmdb:HMDB0006807	""						chebi:27762	inchikey:BERBFZCUSMQABM-IEXPHMLFSA-N	pubchem.compound:11966171	chemspider:10140164	hmdb:HMDB0006807	kegg.compound:C05668	
Hydroxypropionic acid	Metabolite	hmdb:HMDB0000700	""						chebi:33404	inchikey:ALRHLSYJTWAHJZ-UHFFFAOYSA-N	pubchem.compound:68152	chemspider:61460	hmdb:HMDB0000700	kegg.compound:C01013	
Malonic semialdehyde	Metabolite	hmdb:HMDB0011111	""						chebi:17960	inchikey:OAKURXIZZOAYBC-UHFFFAOYSA-N	pubchem.compound:868	chemspider:845	hmdb:HMDB0011111	kegg.compound:C00222	
Malonic acid	Metabolite	hmdb:HMDB0000691	""						chebi:30794	inchikey:OFOBLEOULBTSOW-UHFFFAOYSA-N	pubchem.compound:867	chemspider:844	hmdb:HMDB0000691	kegg.compound:C04025	
Malonyl-CoA	Metabolite	hmdb:HMDB0001175	""						chebi:15531	inchikey:LTYOQGRJFJAKNA-DVVLENMVSA-N	pubchem.compound:644066	chemspider:559121	hmdb:HMDB0001175	kegg.compound:C03188	
L-4-Hydroxyglutamate semialdehyde	Metabolite	hmdb:HMDB0006556	""						chebi:27809	inchikey:XCXUZPXOFFRGGP-DMTCNVIQSA-N	pubchem.compound:440851	chemspider:389693	hmdb:HMDB0006556	kegg.compound:C05938	
4-Hydroxy-L-glutamic acid	Metabolite	hmdb:HMDB0002273	""						chebi:21285	inchikey:HBDWQSHEVMSFGY-STHAYSLISA-N	pubchem.compound:440854	chemspider:389696	hmdb:HMDB0002273	kegg.compound:C05947	
4-Hydroxy-2-oxoglutaric acid	Metabolite	hmdb:HMDB0002070	""						chebi:30923	inchikey:WXSKVKPSMAHCSG-UHFFFAOYSA-N	pubchem.compound:599	chemspider:579	hmdb:HMDB0002070	kegg.compound:C01127	
L-Glutamic-gamma-semialdehyde	Metabolite	hmdb:HMDB0002104	""						chebi:17232	inchikey:KABXUUFDPUOJMW-BYPYZUCNSA-N	pubchem.compound:193305	chemspider:167744	hmdb:HMDB0002104	kegg.compound:C01165	
5-Amino-2-oxopentanoic acid	Metabolite	hmdb:HMDB0006272	""						chebi:49268	inchikey:BWHGMFYTDQEALD-UHFFFAOYSA-N	pubchem.compound:439402	chemspider:388519	hmdb:HMDB0006272	kegg.compound:C01110	
Phosphoguanidinoacetate	Metabolite	hmdb:HMDB0003705	""						chebi:16034	inchikey:UUZLOPBEONRDRY-UHFFFAOYSA-N	pubchem.compound:188984	chemspider:164212	hmdb:HMDB0003705	kegg.compound:C03166	
Guanidoacetic acid	Metabolite	hmdb:HMDB0000128	""						chebi:16344	inchikey:BPMFZUMJYQTVII-UHFFFAOYSA-N	pubchem.compound:763	chemspider:743	hmdb:HMDB0000128	kegg.compound:C00581	
Creatine	Metabolite	hmdb:HMDB0000064	""						chebi:16919	inchikey:CVSVTCORWBXHQV-UHFFFAOYSA-N	pubchem.compound:586	chemspider:566	hmdb:HMDB0000064	kegg.compound:C00300	
Phosphocreatine	Metabolite	hmdb:HMDB0001511	""						chebi:17287	inchikey:DRBBFCLWYRJSJZ-UHFFFAOYSA-N	pubchem.compound:587	chemspider:567	hmdb:HMDB0001511	kegg.compound:C02305	
